"f","p1","p2","p3","p4","p5","p6","p7","p8","p9"
 5.64896204822925142e+02, 9.99999999999998503e-04, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.04958145416021608e+02, 9.99999999999998503e-04, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.16802292904750573e+02, 9.99999999999998503e-04, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.51732929994157757e+02, 9.99999999999998503e-04, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.75178081137816150e+02, 9.99999999999998503e-04, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.29913567715151745e+00, 4.64158883361277200e-03, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.09993468373177072e+00, 4.64158883361277200e-03, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 8.38885376153387208e-01, 4.64158883361277200e-03, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 6.24120733854685361e-01, 4.64158883361277200e-03, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.75160376361079440e-01, 4.64158883361277200e-03, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.85709051939873704e-01, 4.64158883361277200e-03, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.78854343150984221e+02, 4.64158883361277200e-03, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.45153141844883919e+02, 4.64158883361277200e-03, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.02762523085755959e+02, 4.64158883361277200e-03, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.89850046782868901e+02, 4.64158883361277200e-03, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.85358729258141864e+02, 4.64158883361277200e-03, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.30848588501546146e+02, 4.64158883361277200e-03, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.07723967701724916e+02, 4.64158883361277200e-03, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.61913540192317726e+02, 4.64158883361277200e-03, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.97353166865868445e+02, 4.64158883361277200e-03, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.07643348537570333e+02, 4.64158883361277200e-03, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.36472326749084472e+00, 2.15443469003188115e-02, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.30685309038096431e+00, 2.15443469003188115e-02, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.12306369430936570e+00, 2.15443469003188115e-02, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 9.17658662163316374e-01, 2.15443469003188115e-02, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 7.11105028744792866e-01, 2.15443469003188115e-02, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.33031967454349569e+02, 2.15443469003188115e-02, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.60729272527585522e+02, 2.15443469003188115e-02, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.31107146714827081e+02, 2.15443469003188115e-02, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.29112844578562942e+02, 2.15443469003188115e-02, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.57980508608068931e+02, 2.15443469003188115e-02, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.10673832275986683e+02, 2.15443469003188115e-02, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.24378502060461273e+02, 2.15443469003188115e-02, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.80630642203951567e+02, 2.15443469003188115e-02, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.41198549336488725e+02, 2.15443469003188115e-02, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.38974396147860915e+02, 2.15443469003188115e-02, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.32468912532116207e+02, 2.15443469003188115e-02, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999998945e-02, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.35860990628875311e+00, 9.99999999999998945e-02, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.30235588442691275e+00, 9.99999999999998945e-02, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.42591790710261989e+02, 9.99999999999998945e-02, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.64037584226212118e+02, 9.99999999999998945e-02, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.45327868867084248e+02, 9.99999999999998945e-02, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.56034566577471139e+02, 9.99999999999998945e-02, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.29774705030006601e+02, 9.99999999999998945e-02, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.87238005880556216e+02, 9.99999999999998945e-02, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.36186192969813362e+02, 9.99999999999998945e-02, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.39135066825407080e+02, 9.99999999999998945e-02, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.85020887186250263e+02, 9.99999999999998945e-02, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.58486246131185567e+02, 9.99999999999998945e-02, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.30865553876929539e+02, 9.99999999999998945e-02, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.00330177438829068e+02, 9.99999999999998945e-02, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.69535482404955360e+02, 9.99999999999998945e-02, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277419e-01, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277419e-01, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277419e-01, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.56944079442444433e+02, 4.64158883361277419e-01, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.81166171075329231e+02, 4.64158883361277419e-01, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.29756525978412071e+02, 4.64158883361277419e-01, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.37146772195083940e+02, 4.64158883361277419e-01, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.04710664387802581e+02, 4.64158883361277419e-01, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.65768408245751971e+02, 4.64158883361277419e-01, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.34336832221536497e+02, 4.64158883361277419e-01, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.95008400373780830e+02, 4.64158883361277419e-01, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.19516704548100506e+02, 4.64158883361277419e-01, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.37021216861602596e+02, 4.64158883361277419e-01, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.34314246851596863e+02, 4.64158883361277419e-01, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.65078247138518464e+02, 4.64158883361277419e-01, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.57969337433716930e+02, 4.64158883361277419e-01, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003188204e+00, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003188204e+00, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003188204e+00, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003188204e+00, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.12652032249867148e+02, 2.15443469003188204e+00, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.92697470665935953e+02, 2.15443469003188204e+00, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.73552726848779798e+02, 2.15443469003188204e+00, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.53423815437116332e+02, 2.15443469003188204e+00, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.37166136914459855e+02, 2.15443469003188204e+00, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.05182407375153531e+02, 2.15443469003188204e+00, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.41552295086973771e+02, 2.15443469003188204e+00, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 6.67427138734781920e+02, 2.15443469003188204e+00, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.14918026547831914e+02, 2.15443469003188204e+00, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.17301778820198507e+02, 2.15443469003188204e+00, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.11961412722000716e+02, 2.15443469003188204e+00, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.65091434882392605e+02, 2.15443469003188204e+00, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999997513e+00, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.78691507862077685e+02, 9.99999999999997513e+00, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.83328306978624539e+02, 9.99999999999997513e+00, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.78680165211483086e+02, 9.99999999999997513e+00, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.51279564053848787e+02, 9.99999999999997513e+00, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.46860746466210458e+02, 9.99999999999997513e+00, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.60907644464775046e+02, 9.99999999999997513e+00, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.73316710910713766e+02, 9.99999999999997513e+00, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.33879590182125526e+02, 9.99999999999997513e+00, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.70547127813174086e+02, 9.99999999999997513e+00, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.10286119756085782e+02, 9.99999999999997513e+00, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 4.64158883361277645e+01, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
