"f","p1","p2","p3","p4","p5","p6","p7","p8","p9"
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998503e-04, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 8.84705809487013162e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 9.17009337326589180e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.04821597819235923e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.67940216222151867e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.69609147535446173e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277200e-03, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.16602008588204109e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.28359813506327392e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.66396028305672505e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.74639866219598128e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188115e-02, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.52297289963605187e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.68191824574317472e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.67262027513751610e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999998945e-02, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.65467842724722325e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.66179163295832621e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277419e-01, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003188204e+00, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999997513e+00, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 4.64158883361277645e+01, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
